job_url,source,title,company,location,description,seniority,tags,raw_source_file,seniority_inferred
https://energyjobsearch.com/jobs/other/1253023,energyjobsearch,Senior Embedded Developer,Emerson,"Warsaw, Woj. Mazowieckie, Poland","Emerson is a global leader in automation technology and software. We help customers in critical industries, such as energy, chemicals, power and renewables, life sciences, and factory automation, o...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/engineering/1235055,energyjobsearch,Project Construction and Commissioning Manager (F/M/D),"Hitachi, Ltd.","Milan, Lombardy, Italy","Location: Milan, Lombardy, Italy Job ID: R0071554 Date Posted: 2025-03-26 Company Name: HITACHI ENERGY ITALY S.P.A. Profession (Job Category): Engineering & Science Job Schedule: ...",NOT_APPLICABLE,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1265274,energyjobsearch,Construction & Commissioning Tender Manager,"Hitachi, Ltd.","Milan, Lombardy, Italy","Location: Milan, Lombardy, Italy Job ID: R0111308 Date Posted: 2026-01-02 Company Name: HITACHI ENERGY ITALY S.P.A. Profession (Job Category): Job Schedule: Full time Remote: ...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/general-management/1229510,energyjobsearch,Senior Project Manager - Civils,"Jones Lang LaSalle IP, Inc.","Bristol, England, United Kingdom","JLL empowers you to shape a brighter way . Our people at JLL are shaping the future of real estate for a better world by combining world class services, advisory and technology for our clients. ...",NOT_APPLICABLE,GENERAL_MANAGEMENT | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/general-management/1229518,energyjobsearch,Senior Project Manager (m/w/d) Hochbauprojekte,"Jones Lang LaSalle IP, Inc.","Munich, Bavaria, Germany","JLL empowers you to shape a brighter way . Our people at JLL are shaping the future of real estate for a better world by combining world class services, advisory and technology for our clients. ...",NOT_APPLICABLE,GENERAL_MANAGEMENT | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/general-management/1232590,energyjobsearch,"Junior Project Manager, Intern","Jones Lang LaSalle IP, Inc.","Milan, Lombardy, Italy","JLL empowers you to shape a brighter way . Our people at JLL are shaping the future of real estate for a better world by combining world class services, advisory and technology for our clients. ...",NOT_APPLICABLE,GENERAL_MANAGEMENT | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/engineering/1283524,energyjobsearch,Electrical Engineer (m/f/d) - Utility Scale PV,Goldbeck Solar GmbH,"Farnborough, England, United Kingdom","Who we are: GOLDBECK SOLAR is a leading provider of turnkey solar systems on commercial roofs and ground mounted utility scale PV power plants. With our team of dedicated employees, we develop...",NOT_APPLICABLE,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv,MID_LEVEL
https://energyjobsearch.com/jobs/other/1284173,energyjobsearch,"Lead Engineer - Mechanical Components, Harnesses",GE Renewable Energy Power and Aviation,"Jacksonville, Florida, United States","Job Description Summary Unison Industries, a GE Aerospace Company, is a global leader providing electrical/mechanical components and solutions for Aviation, Power, Space & Defense, Transport...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/technicians-service/1266005,energyjobsearch,Technician II,Vestas,"Lakota, Iowa, United States","Join our journey towards wind energy solutions. At Vestas, we believe in a world powered by renewable energy. We are a worldwide authority in wind energy, specializing in the design, manufactur...",NOT_APPLICABLE,TECHNICIANS_SERVICE | FULL_TIME,energyjobsearch_evp.csv,NOT_SPECIFIED
https://energyjobsearch.com/jobs/technicians-service/1265996,energyjobsearch,Technician II,Vestas,"Greenfield, Iowa, United States","Join our journey towards wind energy solutions as a Wind Technician based in Stuart, IA At Vestas, we believe in a world powered by renewable energy. We are a worldwide authority in wind ene...",NOT_APPLICABLE,TECHNICIANS_SERVICE | FULL_TIME,energyjobsearch_evp.csv,NOT_SPECIFIED
https://energyjobsearch.com/jobs/technicians-service/1284485,energyjobsearch,"Wind Turbine Technician II- Walsenburg, CO",Vestas,"Walsenburg, Colorado, United States","Vestas Wind Technology, Inc. Technician II Busch Ranch- Walsenburg, CO Offering $2,500 USD Sign On Bonus* - Details below Join our journey towards wind energy solutions. At Vestas, ...",NOT_APPLICABLE,TECHNICIANS_SERVICE | FULL_TIME,energyjobsearch_evp.csv,NOT_SPECIFIED
https://energyjobsearch.com/jobs/other/1252884,energyjobsearch,Power Electronics Systems Lead Engineer,GE Renewable Energy Power and Aviation,"Cincinnati, Ohio, United States",Job Description Summary The Power Electronics Systems Lead Engineer will report to the Hybrid Electric Electrical Systems Manager within the GE Aerospace Future of Flight Organization. The...,NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/engineering/1283515,energyjobsearch,Mechanical Engineer,Amentum,"Warrington, England, United Kingdom","We'll inspire and empower you to deliver your best work so you can evolve, grow and succeed - today and into tomorrow. We offer an exciting range of opportunities to develop your career within a su...",NOT_APPLICABLE,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv,MID_LEVEL
https://energyjobsearch.com/jobs/technicians-service/1232563,energyjobsearch,Test Systems Commissioning Technician,"Moog, Inc.","Wolverhampton, England, United Kingdom",Moog is a performance culture that empowers people to achieve great things. Our people enjoy solving interesting technical challenges in a culture where everyone trusts each other to do the right t...,NOT_APPLICABLE,TECHNICIANS_SERVICE | FULL_TIME,energyjobsearch_evp.csv,NOT_SPECIFIED
https://energyjobsearch.com/jobs/engineering/1232551,energyjobsearch,Test Systems Commissioning Engineer,"Moog, Inc.","Wolverhampton, England, United Kingdom",Moog is a performance culture that empowers people to achieve great things. Our people enjoy solving interesting technical challenges in a culture where everyone trusts each other to do the right t...,NOT_APPLICABLE,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv,MID_LEVEL
https://energyjobsearch.com/jobs/engineering/1228730,energyjobsearch,Project Engineering Lead,Leonardo SpA,"Edinburgh, Scotland, United Kingdom","Job Description: At Leonardo, we solve real-world engineering challenges, designing and developing mission-critical solutions that power some of the world's most advanced defence and security sy...",NOT_APPLICABLE,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/engineering/1232480,energyjobsearch,Electrical Engineer,CBRE,"York, England, United Kingdom",Company Profile CBRE is the global leader in real estate services and leverages the industry's most powerful knowledge base to meet the commercial real estate needs of its clients worldwide. Our...,NOT_APPLICABLE,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv,MID_LEVEL
https://energyjobsearch.com/jobs/engineering/1232462,energyjobsearch,Electrical Engineer,CBRE,"Bognor Regis, England, United Kingdom",Company Profile CBRE is the global leader in real estate services and leverages the industry's most powerful knowledge base to meet the commercial real estate needs of its clients worldwide. Our...,NOT_APPLICABLE,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv,MID_LEVEL
https://energyjobsearch.com/jobs/other/1265944,energyjobsearch,Principal Electrical Engineer - London or Newcastle,Engie,"London, England, United Kingdom","Principal Electrical Engineer (RED Specialist Services)- London or Newcastle RED are an expanding international M&E consultancy, with a proven track record in low energy design, focused on pro...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1283999,energyjobsearch,Senior Power System Study Engineer,AtkinsRéalis,"Vancouver, British Columbia, Canada","Job Description We are seeking a skilled and motivated Senior Power System Study Enginee r to perform advanced grounding, lightning protection, bus, and induction studies for utility, industr...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1284103,energyjobsearch,Terminal Operator,Chevron,"Townsville, Queensland, Australia","About Us Chevron is a leading multinational energy company with operations in over 180 countries. Founded in 1879, Chevron has a rich history of innovation and growth, making significant cont...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,NOT_SPECIFIED
https://energyjobsearch.com/jobs/other/1234781,energyjobsearch,KLTC Internship Program - Chemical Engineering,Exxon Mobil,"Bandar Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","About us At ExxonMobil, our vision is to lead in energy innovations that advance modern living and a net-zero future. As one of the world's largest publicly traded energy and chemical companies,...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1234777,energyjobsearch,Static Equipment Engineer,Exxon Mobil,"Bandar Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","About us At ExxonMobil, our vision is to lead in energy innovations that advance modern living and a net-zero future. As one of the world's largest publicly traded energy and chemical companies...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1283998,energyjobsearch,Fuels Product Engineer,Exxon Mobil,"Prague, Prague, Czechia","At ExxonMobil, our vision is to lead in energy innovations that advance modern living and a net-zero future. As one of the world's largest publicly traded energy and chemical companies, we are powe...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1283977,energyjobsearch,Base stocks and Waxes Replenishment Planner,Exxon Mobil,"Bengaluru, Karnataka, India","About us At ExxonMobil, our vision is to lead in energy innovations that advance modern living and a net-zero future. As one of the world's largest publicly traded energy and chemical companies...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1252918,energyjobsearch,Process Development and Scale - Up Engineer,Exxon Mobil,"Houston, Texas, United States","About us At ExxonMobil, our vision is to lead in energy innovations that advance modern living and a net-zero future. As one of the world's largest publicly traded energy and chemical companie...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1283980,energyjobsearch,Sr. Crude Trader,Exxon Mobil,"Singapore, Singapore","About us At ExxonMobil, our vision is to lead in energy innovations that advance modern living and a net-zero future. As one of the world's largest publicly traded energy and chemical companies...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1252898,energyjobsearch,"Senior Instrument Engineer - Corpus Christi, TX",Exxon Mobil,"Corpus Christi, Texas, United States","About us At ExxonMobil, our vision is to lead in energy innovations that advance modern living and a net-zero future. As one of the world's largest publicly traded energy and chemical companies...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1252900,energyjobsearch,Senior Mechanical Integrity Engineer (GCGV/Corpus Christi) 1,Exxon Mobil,"Corpus Christi, Texas, United States","About us At ExxonMobil, our vision is to lead in energy innovations that advance modern living and a net-zero future. As one of the world's largest publicly traded energy and chemical companies...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/engineering/1283971,energyjobsearch,Project Engineer,Exxon Mobil,"Houston, Texas, United States","About us At ExxonMobil, our vision is to lead in energy innovations that advance modern living and a net-zero future. As one of the world's largest publicly traded energy and chemical companie...",NOT_APPLICABLE,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1265893,energyjobsearch,Internship Engineer Belgium - 2026,Exxon Mobil,"Les Bons Villers, Wallonia, Belgium","About us At ExxonMobil, our vision is to lead in energy innovations that advance modern living and a net-zero future. As one of the world's largest publicly traded energy and chemical compani...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1265896,energyjobsearch,Hindsight Economist,Exxon Mobil,"Bandar Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","About us At ExxonMobil, our vision is to lead in energy innovations that advance modern living and a net-zero future. As one of the world's largest publicly traded energy and chemical companies...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1252911,energyjobsearch,Upstream Commercial Advisor,Exxon Mobil,"Bengaluru, Karnataka, India","About us At ExxonMobil, our vision is to lead in energy innovations that advance modern living and a net-zero future. As one of the world's largest publicly traded energy and chemical companies...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1252915,energyjobsearch,Drilling Engineer,Exxon Mobil,"Bengaluru, Karnataka, India","About us At ExxonMobil, our vision is to lead in energy innovations that advance modern living and a net-zero future. As one of the world's largest publicly traded energy and chemical companies...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1252896,energyjobsearch,"Senior Rotating Equipment / Machinery Engineer - Baytown, TX",Exxon Mobil,"Baytown, Texas, United States","About us At ExxonMobil, our vision is to lead in energy innovations that advance modern living and a net-zero future. As one of the world's largest publicly traded energy and chemical companies...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/engineering/1283969,energyjobsearch,2026 Campus Hire - Process Engineer,Exxon Mobil,"Singapore, Singapore","About us At ExxonMobil, our vision is to lead in energy innovations that advance modern living and a net-zero future. As one of the world's largest publicly traded energy and chemical companies...",NOT_APPLICABLE,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1283978,energyjobsearch,Land Analyst,Exxon Mobil,"Houston, Texas, United States","About us At ExxonMobil, our vision is to lead in energy innovations that advance modern living and a net-zero future. As one of the world's largest publicly traded energy and chemical companies...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1252916,energyjobsearch,P&S Advisor,Exxon Mobil,"Budapest, Budapest, Hungary","About us At ExxonMobil, our vision is to lead in energy innovations that advance modern living and a net-zero future. As one of the world's largest publicly traded energy and chemical companies...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
